PrescriptionID,ComponentID,LatinName,ChineseName,ComponentQuantity,Barcode
TCMF4243,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx4247,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx4248,TCMH2718,Pyritum,自然铜,TCMH2718,
TCMFx4248,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMF4271,TCMH710,Trichosanthes kirilowii maxim,瓜蒌子,TCMH710,ITSAO4359-14
TCMFx4273,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4273,TCMH2402,,盐酸小檗碱,TCMH2402,
TCMFx4273,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4273,TCMH2610,Concha margaritifera usta;Margarita,珍珠母,TCMH2610,
TCMFx4273,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4273,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx4274,TCMH1675,Agkistrodon acutus,蕲蛇,TCMH1675,
TCMFx4274,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4274,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4274,TCMH904,Os tigris,虎骨,TCMH904,
TCMFx4274,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx4274,TCMH1844,Sanguis naemorhedi,山羊血,TCMH1844,
TCMFx4274,TCMH293,Manis pentadactyla,穿山甲,TCMH293,GBMA15413-17
TCMF4275,TCMH287,Clematidis armandii caulis,川木通,TCMH287,
TCMF4275,TCMH436,Fructus oryzae germinatus,稻芽,TCMH436,
TCMF4275,TCMH690,,狗肝菜,TCMH690,
TCMF4275,TCMH919,,虎咬红,TCMH919,
TCMF4275,TCMH933,Talcum,滑石,TCMH933,
TCMF4275,TCMH854,,红茶,TCMH854,
TCMFx4277,TCMH1449,,芒果叶干浸膏,TCMH1449,
TCMFx4277,TCMH813,,合成鱼腥草素,TCMH813,
TCMFx4278,TCMH2601,Haematitum,赭石,TCMH2601,
TCMFx4278,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx4280,TCMH806,Amygdalus persica,汉桃叶,TCMH806,
TCMFx4281,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4281,TCMH2610,Concha margaritifera usta;Margarita,珍珠母,TCMH2610,
TCMFx4281,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx4281,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4282,TCMH933,Talcum,滑石,TCMH933,
TCMF4284,TCMH1347,,鹿筋,TCMH1347,
TCMF4284,TCMH2716,Cercis chinensis bunge,紫荆皮,TCMH2716,
TCMFx4285,TCMH1354,,鹿肉,TCMH1354,
TCMFx4285,TCMH909,Trigonella foenum -graecum,葫芦巴,TCMH909,
TCMFx4285,TCMH1705,Depositum urinae praeparatum,秋石,TCMH1705,
TCMFx4287,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4287,TCMH2610,Concha margaritifera usta;Margarita,珍珠母,TCMH2610,
TCMFx4287,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx4287,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4291,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx4291,TCMH2304,Niter,硝石,TCMH2304,
TCMFx4291,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4291,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4292,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx4292,TCMH2385,,盐酸苯海拉明,TCMH2385,
TCMFx4293,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4293,TCMH392,Carapax eretmochelydis,玳瑁,TCMH392,
TCMFx4293,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4293,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4294,TCMH1807,Monochasma sauatieri,沙氏鹿茸草,TCMH1807,KJ563193
TCMF4296,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx4297,TCMH1725,,人参茎叶总皂甙,TCMH1725,
TCMFx4301,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4301,TCMH2329,Realgar,雄黄,TCMH2329,
TCMF4302,TCMH1026,Gallus gallus domesticus,鸡内金,TCMH1026,ACLB009-06
TCMFx4304,TCMH2032,,松塔,TCMH2032,
TCMFx4304,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx4305,TCMH1725,,人参茎叶总皂甙,TCMH1725,
TCMF4308,TCMH2036,,松枝,TCMH2036,
TCMF4309,TCMH1019,,鸡睾丸,TCMH1019,
TCMFx4310,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx4310,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4311,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx4311,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx4314,TCMH2032,,松塔,TCMH2032,
TCMFx4314,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx4315,TCMH2714,Dactylicapnos scandens,紫金龙,TCMH2714,
TCMFx4316,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4316,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4316,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4317,TCMH2238,Siegesbeckiae herba,豨莶草,TCMH2238,GQ434487
TCMFx4318,TCMH875,,红毛鸡,TCMH875,
TCMFx4318,TCMH834,Semen glycine max,黑豆,TCMH834,ITSAJ4675-14
TCMFx4318,TCMH277,,川草,TCMH277,
TCMF4319,TCMH1666,catharsii molosii,蜣螂,TCMH1666,
TCMF4319,TCMH834,Semen glycine max,黑豆,TCMH834,ITSAJ4675-14
TCMFx4321,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMF4323,TCMH2357,Crinis carbonisatus,血余炭,TCMH2357,
TCMF4323,TCMH2736,Petiolus trachycarpi,棕榈,TCMH2736,
TCMF4323,TCMH293,Manis pentadactyla,穿山甲,TCMH293,GBMA15413-17
TCMFx4324,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx4324,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4324,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4325,TCMH1675,Agkistrodon acutus,蕲蛇,TCMH1675,
TCMFx4325,TCMH904,Os tigris,虎骨,TCMH904,
TCMFx4325,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx4325,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4326,TCMH1458,,毛鸡,TCMH1458,
TCMF4327,TCMH1666,catharsii molosii,蜣螂,TCMH1666,
TCMF4327,TCMH834,Semen glycine max,黑豆,TCMH834,ITSAJ4675-14
TCMFx4329,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMF4331,TCMH293,Manis pentadactyla,穿山甲,TCMH293,GBMA15413-17
TCMF4331,TCMH2736,Petiolus trachycarpi,棕榈,TCMH2736,
TCMF4331,TCMH2357,Crinis carbonisatus,血余炭,TCMH2357,
TCMFx4334,TCMH1470,Potentilla fragarioides,莓叶委陵菜,TCMH1470,ITSAQ152-14
TCMFx4337,TCMH1403,,马来酸氯苯那敏,TCMH1403,
TCMF4339,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF4339,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx4344,TCMH2695,,猪胆,TCMH2695,
TCMFx4345,TCMH1403,,马来酸氯苯那敏,TCMH1403,
TCMF4346,TCMH1188,Sonchus brachyotus,苣胜子,TCMH1188,ITSAF2944-14
TCMF4347,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF4347,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMF4347,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4348,TCMH876,Semen oryzae cum monasco fermentatum,红曲,TCMH876,
TCMFx4348,TCMH933,Talcum,滑石,TCMH933,
TCMFx4348,TCMH2065,,碳酸氢钠,TCMH2065,
TCMFx4348,TCMH1169,,酒石酸,TCMH1169,
TCMFx4348,TCMH2063,,碳酸镁,TCMH2063,
TCMF4351,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMF4352,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx4356,TCMH876,Semen oryzae cum monasco fermentatum,红曲,TCMH876,
TCMFx4356,TCMH933,Talcum,滑石,TCMH933,
TCMFx4356,TCMH2065,,碳酸氢钠,TCMH2065,
TCMFx4356,TCMH1169,,酒石酸,TCMH1169,
TCMFx4356,TCMH2063,,碳酸镁,TCMH2063,
TCMF4357,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx4358,TCMH2568,Ferrosi sulfas,皂矾,TCMH2568,
TCMFx4359,TCMH1952,,柿霜,TCMH1952,
TCMFx4363,TCMH1026,Gallus gallus domesticus,鸡内金,TCMH1026,ACLB009-06
TCMF4366,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMF4366,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMF4367,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMFx4368,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF4370,TCMH362,,大红袍,TCMH362,
TCMFx4371,TCMH2176,Scolopendra subspinipes mutilans,蜈蚣,TCMH2176,
TCMFx4371,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4375,TCMH293,Manis pentadactyla,穿山甲,TCMH293,GBMA15413-17
TCMFx4375,TCMH2578,Lycopi Herba,泽兰,TCMH2578,
TCMFx4376,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx4378,TCMH1357,,鹿胎粉,TCMH1357,
TCMFx4378,TCMH1144,Schizonepetae herba,荆芥炭,TCMH1144,
TCMFx4378,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx4378,TCMH1751,,乳鹿粉,TCMH1751,
TCMFx4378,TCMH655,Resina toxicodendri,干漆,TCMH655,
TCMF4382,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMFx4383,TCMH410,,丹参酮粉,TCMH410,
TCMFx4383,TCMH1049,,甲氧苄啶,TCMH1049,
TCMFx4383,TCMH2167,,维生素A,TCMH2167,
TCMFx4383,TCMH2171,,维生素E,TCMH2171,
TCMFx4384,TCMH199,,蚕蛾渣,TCMH199,
TCMFx4384,TCMH784,Syngnathus sp.,海龙,TCMH784,FBERM005-06
TCMFx4384,TCMH198,,蚕蛾油,TCMH198,
TCMFx4385,TCMH259,Halloysitum rubrum,赤石脂,TCMH259,
TCMFx4385,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx4386,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMF4387,TCMH2718,Pyritum,自然铜,TCMH2718,
TCMF4389,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx4390,TCMH642,,干蟾皮,TCMH642,
TCMFx4392,TCMH1110,Lapis micae aureus,金礞石,TCMH1110,
TCMFx4392,TCMH987,Baicalinum,黄芩甙,TCMH987,
TCMFx4393,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4393,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4393,TCMH435,,倒爬虫,TCMH435,
TCMF4394,TCMH2217,,茜草,TCMH2217,
TCMF4394,TCMH876,Semen oryzae cum monasco fermentatum,红曲,TCMH876,
TCMFx4396,TCMH835,,黑豆馏油,TCMH835,
TCMFx4396,TCMH2425,,氧化锌,TCMH2425,
TCMFx4397,TCMH259,Halloysitum rubrum,赤石脂,TCMH259,
TCMFx4397,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx4399,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4399,TCMH2304,Niter,硝石,TCMH2304,
TCMFx4399,TCMH54,Alumen,白矾,TCMH54,
TCMF4401,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMFx4402,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx4402,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4402,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx4402,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4403,TCMH2238,Siegesbeckiae herba,豨莶草,TCMH2238,GQ434487
TCMFx4406,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx4407,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4407,TCMH2304,Niter,硝石,TCMH2304,
TCMFx4407,TCMH54,Alumen,白矾,TCMH54,
TCMFx4411,TCMH2176,Scolopendra subspinipes mutilans,蜈蚣,TCMH2176,
TCMFx4411,TCMH588,,蜂王浆,TCMH588,
TCMFx4412,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx4412,TCMH293,Manis pentadactyla,穿山甲,TCMH293,GBMA15413-17
TCMFx4412,TCMH2176,Scolopendra subspinipes mutilans,蜈蚣,TCMH2176,
TCMFx4412,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4412,TCMH2637,,蜘蛛,TCMH2637,
TCMFx4412,TCMH324,Magnetitum,磁石,TCMH324,
TCMFx4413,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4413,TCMH259,Halloysitum rubrum,赤石脂,TCMH259,
TCMFx4413,TCMH107,,白石脂,TCMH107,
TCMF4414,TCMH1982,Croton lachnocarpus,双眼龙,TCMH1982,ITSAE2014-14
TCMFx4415,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4416,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4416,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMFx4416,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx4420,TCMH846,Stannum,黑锡,TCMH846,
TCMFx4420,TCMH1301,Sulfur,硫磺,TCMH1301,
TCMFx4420,TCMH909,Trigonella foenum -graecum,葫芦巴,TCMH909,
TCMFx4420,TCMH2437,Actinolitum,阳起石,TCMH2437,
TCMFx4422,TCMH1207,,苦豆草总生物碱,TCMH1207,
TCMFx4423,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx4425,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMF4426,TCMH2601,Haematitum,赭石,TCMH2601,
TCMFx4427,TCMH933,Talcum,滑石,TCMH933,
TCMFx4427,TCMH501,Semen malvae verticillatae,冬葵子,TCMH501,
TCMFx4428,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx4430,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx4430,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx4434,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4434,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx4434,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4434,TCMH1924,,石菖蒲油,TCMH1924,ITSAI4409-14
TCMFx4435,TCMH933,Talcum,滑石,TCMH933,
TCMFx4435,TCMH1691,Semen abutili,苘麻子,TCMH1691,
TCMFx4437,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx4437,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx4437,TCMH1881,,麝香草酚,TCMH1881,
TCMFx4440,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx4440,TCMH1071,,姜樟油,TCMH1071,
TCMFx4440,TCMH1745,,肉桂油,TCMH1745,
TCMFx4440,TCMH1743,,肉桂醛,TCMH1743,
TCMFx4440,TCMH1558,,柠檬醛,TCMH1558,
TCMFx4441,TCMH2568,Ferrosi sulfas,皂矾,TCMH2568,
TCMFx4443,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx4445,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx4446,TCMH898,Rhesus macaque,猴枣,TCMH898,
TCMFx4446,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx4446,TCMH1692,Lapis chloriti,青礞石,TCMH1692,
TCMFx4447,TCMH1840,,山乌龟,TCMH1840,
TCMFx4447,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMF4450,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMF4450,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMF4451,TCMH933,Talcum,滑石,TCMH933,
TCMFx4454,TCMH2718,Pyritum,自然铜,TCMH2718,
TCMFx4455,TCMH871,‎Illicium henryi,红茴香根皮,TCMH871,ITSAN887-14
TCMFx4456,TCMH1606,Bergenia scopulosa,盘龙七,TCMH1606,
TCMFx4456,TCMH2699,,壮筋丹,TCMH2699,
TCMFx4456,TCMH2697,Rhizoma panacis majoris,珠子参,TCMH2697,
TCMFx4456,TCMH2744,Daphne giraldii nitsche,祖师麻,TCMH2744,
TCMFx4456,TCMH1251,,老鼠七,TCMH1251,
TCMFx4456,TCMH2639,Polygonum suffultum maxim,支柱蓼,TCMH2639,
TCMFx4456,TCMH2662,Disporopsis fuscopicta,竹根七,TCMH2662,ITSAH4763-14
TCMFx4458,TCMH2176,Scolopendra subspinipes mutilans,蜈蚣,TCMH2176,
TCMFx4458,TCMH1878,Periostracum serpentis,蛇蜕,TCMH1878,
TCMF4459,TCMH1637,,扑热息痛,TCMH1637,
TCMF4459,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMFx4461,TCMH54,Alumen,白矾,TCMH54,
TCMFx4463,TCMH1606,Bergenia scopulosa,盘龙七,TCMH1606,
TCMFx4463,TCMH2699,,壮筋丹,TCMH2699,
TCMFx4463,TCMH2697,Rhizoma panacis majoris,珠子参,TCMH2697,
TCMFx4463,TCMH2744,Daphne giraldii nitsche,祖师麻,TCMH2744,
TCMFx4463,TCMH1251,,老鼠七,TCMH1251,
TCMFx4463,TCMH2639,Polygonum suffultum maxim,支柱蓼,TCMH2639,
TCMFx4463,TCMH2662,Disporopsis fuscopicta,竹根七,TCMH2662,ITSAH4763-14
TCMFx4463,TCMH876,Semen oryzae cum monasco fermentatum,红曲,TCMH876,
TCMFx4464,TCMH2076,Amygdalus persica,桃叶干浸膏,TCMH2076,
TCMFx4465,TCMH1337,Calamina,炉甘石,TCMH1337,
TCMFx4465,TCMH2411,,胭脂粉,TCMH2411,
TCMFx4465,TCMH54,Alumen,白矾,TCMH54,
TCMFx4467,TCMH702,Fructus setariae germinatus,谷芽,TCMH702,
TCMFx4468,TCMH959,,黄瓜藤,TCMH959,
TCMFx4470,TCMH694,Testis et penis canis,狗肾,TCMH694,
TCMF4472,TCMH436,Fructus oryzae germinatus,稻芽,TCMH436,
TCMF4472,TCMH100,,白曲,TCMH100,
TCMF4472,TCMH876,Semen oryzae cum monasco fermentatum,红曲,TCMH876,
TCMFx4473,TCMH1745,,肉桂油,TCMH1745,
TCMFx4473,TCMH2592,,樟油,TCMH2592,
TCMF4474,TCMH1878,Periostracum serpentis,蛇蜕,TCMH1878,
TCMFx4475,TCMH758,Buchnera cruciata hamilt,鬼羽箭,TCMH758,
TCMFx4475,TCMH2535,,蝓崂草,TCMH2535,
TCMFx4478,TCMH1151,,精制猪胆干膏,TCMH1151,
TCMFx4479,TCMH2441,,羊胎盘,TCMH2441,
TCMFx4481,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4483,TCMH1143,,荆芥穗油,TCMH1143,
TCMFx4484,TCMH1723,,人参茎叶皂甙,TCMH1723,
TCMFx4486,TCMH2695,,猪胆,TCMH2695,
TCMF4487,TCMH909,Trigonella foenum -graecum,葫芦巴,TCMH909,
TCMFx4488,TCMH1337,Calamina,炉甘石,TCMH1337,
TCMFx4532,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx4536,TCMH2610,Concha margaritifera usta;Margarita,珍珠母,TCMH2610,
TCMFx4536,TCMH1335,,芦丁,TCMH1335,
TCMFx4538,TCMH1163,Rhizoma anemones altaicae,九节菖蒲,TCMH1163,
TCMFx4538,TCMH1026,Gallus gallus domesticus,鸡内金,TCMH1026,ACLB009-06
TCMFx4539,TCMH54,Alumen,白矾,TCMH54,
TCMFx4540,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx4542,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4542,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4542,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx4542,TCMH50,Pulvis fumi carbonisatus,白草霜,TCMH50,
TCMFx4543,TCMH2610,Concha margaritifera usta;Margarita,珍珠母,TCMH2610,
TCMFx4545,TCMH1026,Gallus gallus domesticus,鸡内金,TCMH1026,ACLB009-06
TCMFx4547,TCMH2214,‎Citrus medica var.sarcodactylis,五指柑,TCMH2214,
TCMFx4548,TCMH1617,Eriobotrya japonica thunb,枇杷叶,TCMH1617,ITSAN1970-14
TCMFx4550,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMF4552,TCMH2025,Pollen pini,松花粉,TCMH2025,
TCMF4553,TCMH834,Semen glycine max,黑豆,TCMH834,ITSAJ4675-14
TCMF4556,TCMH1026,Gallus gallus domesticus,鸡内金,TCMH1026,ACLB009-06
TCMF4556,TCMH1163,Rhizoma anemones altaicae,九节菖蒲,TCMH1163,
TCMF4557,TCMH2238,Siegesbeckiae herba,豨莶草,TCMH2238,GQ434487
TCMF4557,TCMH2522,,油松节,TCMH2522,
TCMF4557,TCMH2217,,茜草,TCMH2217,
TCMFx4558,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMFx4560,TCMH196,,菜油,TCMH196,
TCMFx4562,TCMH2240,,细辛油,TCMH2240,
TCMFx4562,TCMH2067,,檀香油,TCMH2067,
TCMFx4562,TCMH159,,荜茇油,TCMH159,
TCMFx4571,TCMH1524,Vitex negundo l. var. cannabifolia,牡荆子,TCMH1524,
TCMF4572,TCMH316,Ailanthi cortex,椿皮,TCMH316,
TCMFx4573,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMFx4573,TCMH2647,Stalactitum,钟乳石,TCMH2647,
TCMFx4573,TCMH1685,,青果清膏,TCMH1685,
TCMFx4573,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4573,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4573,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMF4575,TCMH2695,,猪胆,TCMH2695,
TCMFx4576,TCMH1501,,明胶,TCMH1501,
TCMFx4578,TCMH324,Magnetitum,磁石,TCMH324,
TCMFx4578,TCMH2601,Haematitum,赭石,TCMH2601,
TCMFx4578,TCMH1168,,酒曲,TCMH1168,
TCMFx4578,TCMH2695,,猪胆,TCMH2695,
TCMFx4578,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4580,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4580,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx4580,TCMH50,Pulvis fumi carbonisatus,白草霜,TCMH50,
TCMFx4580,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4581,TCMH933,Talcum,滑石,TCMH933,
TCMF4583,TCMH541,Colla corii asini,阿胶,TCMH541,
TCMF4584,TCMH83,lactucae sativae,白巨胜,TCMH83,JX143622
TCMFx4587,TCMH2377,,延胡索粗碱,TCMH2377,
TCMF4588,TCMH1179,Citri exocarpium rubrum,橘红,TCMH1179,
TCMF4588,TCMH710,Trichosanthes kirilowii maxim,瓜蒌子,TCMH710,ITSAO4359-14
TCMF4588,TCMH1931,Gypsum fibrosum,石膏,TCMH1931,
TCMF4589,TCMH612,,麸皮,TCMH612,
TCMF4589,TCMH100,,白曲,TCMH100,
TCMF4589,TCMH2578,Lycopi Herba,泽兰,TCMH2578,
TCMF4589,TCMH1494,,面粉,TCMH1494,
TCMFx4591,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4591,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4591,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4592,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx4592,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx4592,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4592,TCMH1733,,人指甲,TCMH1733,
TCMFx4593,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx4593,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4593,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4593,TCMH318,,雌黄,TCMH318,
TCMFx4599,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx4599,TCMH1142,Schizonepetae spica,荆芥穗,TCMH1142,
TCMFx4599,TCMH933,Talcum,滑石,TCMH933,
TCMFx4599,TCMH2329,Realgar,雄黄,TCMH2329,
TCMFx4599,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4599,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4600,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx4600,TCMH2647,Stalactitum,钟乳石,TCMH2647,
TCMFx4600,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4600,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMF4601,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx4611,TCMH2009,Methyl salicylatum,水杨酸甲酯,TCMH2009,
TCMFx4616,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4616,TCMH1868,,蛇胆,TCMH1868,
TCMFx4617,TCMH1034,,积雪草甙,TCMH1034,
TCMFx4618,TCMH2280,,象牙屑,TCMH2280,
TCMFx4618,TCMH1733,,人指甲,TCMH1733,
TCMFx4618,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4619,TCMH2120,,铜粉,TCMH2120,
TCMFx4619,TCMH2718,Pyritum,自然铜,TCMH2718,
TCMFx4622,TCMH2326,,雄蚕蛾,TCMH2326,
TCMFx4623,TCMH1623,,片仔癀,TCMH1623,
TCMFx4624,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4624,TCMH233,Bufonis venenum,蟾酥,TCMH233,
TCMFx4624,TCMH2695,,猪胆,TCMH2695,
TCMFx4625,TCMH1035,,积雪草总甙,TCMH1035,
TCMFx4626,TCMH1613,Sal sedatirum,硼砂,TCMH1613,
TCMFx4626,TCMH2718,Pyritum,自然铜,TCMH2718,
TCMFx4628,TCMH2172,,维生素U,TCMH2172,
TCMFx4628,TCMH1308,,硫酸阿托品,TCMH1308,
TCMFx4628,TCMH1690,,氢氯噻嗪,TCMH1690,
TCMFx4628,TCMH2397,,盐酸普鲁卡因,TCMH2397,
TCMFx4629,TCMH1060,Bombyx batryticatus,僵蚕,TCMH1060,
TCMFx4629,TCMH2682,Cinnabaris,朱砂,TCMH2682,
TCMFx4630,TCMH1725,,人参茎叶总皂甙,TCMH1725,
TCMFx4630,TCMH1566,Bos taurus domesticus,牛胆,TCMH1566,
TCMFx4630,TCMH1573,Bovis calculus,牛黄,TCMH1573,
TCMFx4630,TCMH233,Bufonis venenum,蟾酥,TCMH233,
